Local time,Ask,Bid,AskVolume,BidVolume
30.10.2019 02:39:33.574 GMT+0100,158.86200000000002,158.844,0.75,0.0094
30.10.2019 02:39:33.713 GMT+0100,158.89200000000002,158.844,1.01,0.0094
30.10.2019 02:39:36.710 GMT+0100,158.89200000000002,158.828,1.01,0.75
30.10.2019 02:39:36.839 GMT+0100,158.863,158.813,1.01,0.015
30.10.2019 02:39:37.573 GMT+0100,158.893,158.827,1.01,0.75
30.10.2019 02:39:37.624 GMT+0100,158.893,158.827,1.01,1.01
30.10.2019 02:39:37.685 GMT+0100,158.893,158.844,1.01,0.0094
30.10.2019 02:40:00.215 GMT+0100,158.893,158.843,1.01,0.0094
30.10.2019 02:40:26.667 GMT+0100,158.863,158.843,0.75,0.0094
30.10.2019 02:40:26.717 GMT+0100,158.863,158.813,1.01,0.015
30.10.2019 02:40:59.624 GMT+0100,158.863,158.828,1.01,0.015
30.10.2019 02:41:00.006 GMT+0100,158.89200000000002,158.843,1.01,0.0094
30.10.2019 02:41:09.950 GMT+0100,158.863,158.843,0.75,0.0094
30.10.2019 02:41:10.000 GMT+0100,158.863,158.812,1.01,0.015
30.10.2019 02:43:02.279 GMT+0100,158.86,158.828,0.02,0.02
30.10.2019 02:43:09.425 GMT+0100,158.89200000000002,158.844,1.01,0.0094
30.10.2019 02:43:09.535 GMT+0100,158.873,158.844,0.75,0.0094
30.10.2019 02:43:12.926 GMT+0100,158.873,158.828,1.01,0.015
30.10.2019 02:44:14.132 GMT+0100,158.86200000000002,158.798,1,1
30.10.2019 02:44:14.183 GMT+0100,158.86200000000002,158.813,1.01,0.015
30.10.2019 02:44:21.100 GMT+0100,158.873,158.828,1.01,0.015
30.10.2019 02:44:22.875 GMT+0100,158.863,158.813,1.01,0.015
30.10.2019 02:46:34.349 GMT+0100,158.876,158.844,0.02,0.0125
30.10.2019 02:46:50.374 GMT+0100,158.89200000000002,158.828,1.01,0.75
30.10.2019 02:46:50.485 GMT+0100,158.863,158.812,1.01,0.015
30.10.2019 02:46:54.980 GMT+0100,158.863,158.813,1.01,0.015
30.10.2019 02:46:59.170 GMT+0100,158.863,158.812,1.01,0.015
30.10.2019 02:52:02.234 GMT+0100,158.846,158.812,0.0125,0.02
30.10.2019 02:52:03.167 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:53:20.208 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:53:20.442 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:54:15.746 GMT+0100,158.846,158.812,0.02,0.02
