Local time,Ask,Bid,AskVolume,BidVolume
15.12.2021 03:03:18.582 GMT+0100,162.227,162.178,0.0137,0.0163
15.12.2021 03:04:33.353 GMT+0100,162.214,162.162,0.0137,0.0163
15.12.2021 03:04:34.066 GMT+0100,162.225,162.181,0.0137,0.0163
15.12.2021 03:04:35.096 GMT+0100,162.20700000000002,162.161,0.0137,0.0163
15.12.2021 03:04:38.512 GMT+0100,162.229,162.181,0.0137,0.0163
15.12.2021 03:04:43.180 GMT+0100,162.213,162.165,0.0137,0.0163
15.12.2021 03:04:43.664 GMT+0100,162.23,162.179,0.0137,0.0163
15.12.2021 03:05:00.158 GMT+0100,162.194,162.144,0.0137,0.0163
15.12.2021 03:05:01.279 GMT+0100,162.214,162.165,0.0137,0.0163
15.12.2021 03:05:01.436 GMT+0100,162.225,162.181,0.0137,0.0163
15.12.2021 03:11:07.440 GMT+0100,162.197,162.144,0.0137,0.0163
15.12.2021 03:11:40.131 GMT+0100,162.229,162.183,0.0137,0.0163
15.12.2021 03:11:40.880 GMT+0100,162.209,162.16,0.0137,0.0163
15.12.2021 03:11:41.293 GMT+0100,162.23,162.178,0.0137,0.0163
15.12.2021 03:11:50.283 GMT+0100,162.191,162.149,0.0137,0.0163
15.12.2021 03:12:04.147 GMT+0100,162.23,162.178,0.0137,0.0163
15.12.2021 03:12:06.788 GMT+0100,162.19299999999998,162.14600000000002,0.0137,0.0163
15.12.2021 03:13:35.448 GMT+0100,162.197,162.14600000000002,0.0137,0.0163
15.12.2021 03:14:11.151 GMT+0100,162.21200000000002,162.164,0.0137,0.0163
15.12.2021 03:14:12.556 GMT+0100,162.22299999999998,162.181,0.0137,0.0163
15.12.2021 03:16:10.729 GMT+0100,162.191,162.145,0.0137,0.0163
15.12.2021 03:17:01.250 GMT+0100,162.229,162.179,0.0137,0.0163
15.12.2021 03:18:20.711 GMT+0100,162.259,162.21,0.0137,0.0163
15.12.2021 03:18:21.075 GMT+0100,162.23,162.181,0.0137,0.0163
15.12.2021 03:18:41.926 GMT+0100,162.256,162.21200000000002,0.0137,0.0163
15.12.2021 03:18:48.936 GMT+0100,162.227,162.181,0.0137,0.0163
15.12.2021 03:18:49.642 GMT+0100,162.254,162.214,0.0137,0.0163
15.12.2021 03:19:02.165 GMT+0100,162.241,162.196,0.0137,0.0163
15.12.2021 03:19:15.380 GMT+0100,162.226,162.17700000000002,0.0137,0.0163
15.12.2021 03:19:16.587 GMT+0100,162.257,162.211,0.0137,0.0163
15.12.2021 03:20:25.159 GMT+0100,162.258,162.208,0.0137,0.0163
15.12.2021 03:21:44.927 GMT+0100,162.238,162.191,0.0137,0.0163
15.12.2021 03:21:45.146 GMT+0100,162.225,162.178,0.0137,0.0163
15.12.2021 03:25:42.096 GMT+0100,162.257,162.21200000000002,0.0137,0.0163
15.12.2021 03:26:04.443 GMT+0100,162.292,162.24200000000002,0.0137,0.0163
15.12.2021 03:26:52.724 GMT+0100,162.257,162.209,0.0137,0.0163
15.12.2021 03:28:38.127 GMT+0100,162.287,162.239,0.0137,0.0163
15.12.2021 03:28:55.966 GMT+0100,162.27200000000002,162.23,0.0137,0.0163
15.12.2021 03:28:56.068 GMT+0100,162.259,162.21200000000002,0.0137,0.0163
15.12.2021 03:29:37.315 GMT+0100,162.287,162.243,0.0137,0.0163
15.12.2021 03:30:00.916 GMT+0100,162.261,162.21,0.0137,0.0163
15.12.2021 03:30:32.382 GMT+0100,162.289,162.245,0.0137,0.0163
15.12.2021 03:34:17.745 GMT+0100,162.256,162.21200000000002,0.0137,0.0163
15.12.2021 03:36:54.690 GMT+0100,162.285,162.245,0.0137,0.0163
15.12.2021 03:36:54.893 GMT+0100,162.27,162.225,0.0137,0.0163
15.12.2021 03:36:57.213 GMT+0100,162.261,162.209,0.0137,0.0163
15.12.2021 03:37:02.638 GMT+0100,162.27,162.224,0.0137,0.0163
15.12.2021 03:37:03.447 GMT+0100,162.261,162.209,0.0137,0.0163
15.12.2021 03:37:03.610 GMT+0100,162.27200000000002,162.228,0.0137,0.0163
15.12.2021 03:37:30.233 GMT+0100,162.261,162.214,0.0137,0.0163
15.12.2021 03:38:32.252 GMT+0100,162.27700000000002,162.224,0.0137,0.0163
15.12.2021 03:38:42.094 GMT+0100,162.259,162.208,0.0137,0.0163
15.12.2021 03:39:12.438 GMT+0100,162.28799999999998,162.24,0.0137,0.0163
15.12.2021 03:39:31.098 GMT+0100,162.27,162.23,0.0137,0.0163
15.12.2021 03:39:32.648 GMT+0100,162.254,162.208,0.0137,0.0163
15.12.2021 03:40:01.867 GMT+0100,162.285,162.239,0.0137,0.0163
15.12.2021 03:40:02.301 GMT+0100,162.27700000000002,162.226,0.0137,0.0163
15.12.2021 03:40:02.622 GMT+0100,162.259,162.209,0.0137,0.0163
15.12.2021 03:40:02.733 GMT+0100,162.27,162.226,0.0137,0.0163
15.12.2021 03:40:04.117 GMT+0100,162.261,162.21,0.0137,0.0163
15.12.2021 03:40:07.077 GMT+0100,162.29,162.241,0.0137,0.0163
15.12.2021 03:40:21.324 GMT+0100,162.256,162.214,0.0137,0.0163
15.12.2021 03:40:37.252 GMT+0100,162.27,162.226,0.0137,0.0163
15.12.2021 03:40:38.203 GMT+0100,162.259,162.214,0.0137,0.0163
15.12.2021 03:40:55.545 GMT+0100,162.275,162.226,0.0137,0.0163
15.12.2021 03:41:03.871 GMT+0100,162.254,162.20700000000002,0.0137,0.0163
15.12.2021 03:41:04.582 GMT+0100,162.29,162.243,0.0137,0.0163
15.12.2021 03:41:57.271 GMT+0100,162.258,162.214,0.0137,0.0163
15.12.2021 03:42:18.159 GMT+0100,162.289,162.241,0.0137,0.0163
15.12.2021 03:58:52.443 GMT+0100,162.256,162.214,0.0137,0.0163
15.12.2021 03:59:41.472 GMT+0100,162.291,162.238,0.0137,0.0163
15.12.2021 03:59:55.396 GMT+0100,162.254,162.21,0.0137,0.0163
15.12.2021 03:59:55.599 GMT+0100,162.28799999999998,162.238,0.0137,0.0163
15.12.2021 03:59:59.320 GMT+0100,162.254,162.209,0.0137,0.0163
15.12.2021 04:07:39.688 GMT+0100,162.259,162.20700000000002,0.0137,0.0163
15.12.2021 04:10:45.413 GMT+0100,162.229,162.18,0.0137,0.0163
15.12.2021 04:13:14.165 GMT+0100,162.258,162.20700000000002,0.0137,0.0163
15.12.2021 04:16:59.888 GMT+0100,162.257,162.208,0.0137,0.0163
15.12.2021 04:17:15.123 GMT+0100,162.289,162.24,0.0137,0.0163
15.12.2021 04:19:00.860 GMT+0100,162.257,162.21200000000002,0.0137,0.0163
15.12.2021 04:19:12.390 GMT+0100,162.292,162.24,0.0137,0.0163
15.12.2021 04:19:14.389 GMT+0100,162.275,162.23,0.0137,0.0163
15.12.2021 04:19:14.501 GMT+0100,162.259,162.211,0.0137,0.0163
15.12.2021 04:19:53.040 GMT+0100,162.273,162.226,0.0137,0.0163
15.12.2021 04:19:57.188 GMT+0100,162.258,162.211,0.0137,0.0163
15.12.2021 04:28:23.926 GMT+0100,162.229,162.181,0.0137,0.0163
15.12.2021 04:28:31.388 GMT+0100,162.254,162.21,0.0137,0.0163
15.12.2021 04:35:34.951 GMT+0100,162.225,162.18,0.0137,0.0163
15.12.2021 04:37:00.386 GMT+0100,162.226,162.17700000000002,0.0137,0.0163
15.12.2021 04:38:50.806 GMT+0100,162.229,162.17700000000002,0.0137,0.0163
15.12.2021 04:41:09.188 GMT+0100,162.229,162.178,0.0137,0.0163
15.12.2021 04:41:35.702 GMT+0100,162.238,162.194,0.0137,0.0163
15.12.2021 04:41:36.159 GMT+0100,162.225,162.17700000000002,0.0137,0.0163
15.12.2021 04:43:50.952 GMT+0100,162.228,162.17600000000002,0.0137,0.0163
15.12.2021 04:49:03.559 GMT+0100,162.196,162.148,0.0137,0.0163
15.12.2021 04:51:19.719 GMT+0100,162.166,162.114,0.0137,0.0163
15.12.2021 04:51:27.156 GMT+0100,162.194,162.14600000000002,0.0137,0.0163
15.12.2021 04:52:19.929 GMT+0100,162.166,162.116,0.0137,0.0163
15.12.2021 04:57:33.594 GMT+0100,162.16,162.11700000000002,0.0137,0.0163
15.12.2021 05:01:31.005 GMT+0100,162.167,162.11700000000002,0.0137,0.0163
